"12.02.2019 03:00";"5.0";"734.0";"";"";"66";"Ветер, дующий с юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.02.2019 00:00";"4.0";"735.0";"";"";"73";"Ветер, дующий с юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 21:00";"4.8";"735.1";"760.7";"";"70";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"9.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-0.2";"Осадков нет";"12";"";"";"";"";
"11.02.2019 18:00";"7.0";"736.0";"";"";"68";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 15:00";"9.0";"736.0";"";"";"52";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 12:00";"6.0";"738.0";"";"";"66";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 09:00";"2.0";"739.0";"";"";"89";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 06:00";"2.0";"739.0";"";"";"87";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 03:00";"2.0";"739.0";"";"";"91";"Ветер, дующий с юго-востока";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2019 00:00";"2.0";"740.0";"";"";"89";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 21:00";"2.2";"740.5";"766.5";"";"87";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"3.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"0.3";"0.5";"12";"";"";"";"";
"10.02.2019 18:00";"3.0";"741.0";"";"";"86";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 15:00";"2.0";"740.0";"";"";"91";"Ветер, дующий с юго-востока";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 12:00";"2.0";"741.0";"";"";"92";"Ветер, дующий с северо-запада";"1";"";"";"";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 09:00";"1.0";"740.0";"";"";"96";"Ветер, дующий с юго-запада";"1";"";"";"";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 06:00";"2.0";"740.0";"";"";"94";"Штиль, безветрие";"0";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 03:00";"3.0";"739.0";"";"";"91";"Штиль, безветрие";"0";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2019 00:00";"3.0";"739.0";"";"";"90";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 21:00";"3.0";"739.0";"";"";"91";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 18:00";"4.0";"739.0";"";"";"89";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 15:00";"5.0";"738.0";"";"";"84";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 12:00";"5.0";"739.0";"";"";"87";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 09:00";"2.0";"739.0";"";"";"91";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 06:00";"1.0";"738.0";"";"";"94";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 03:00";"1.0";"738.0";"";"";"94";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2019 00:00";"1.0";"739.0";"";"";"92";"Ветер, дующий с северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 21:00";"1.0";"739.0";"";"";"94";"Ветер, дующий с северо-востока";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 18:00";"1.0";"738.0";"";"";"92";"Ветер, дующий с востока";"2";"";"";"";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 15:00";"0.0";"738.0";"";"";"90";"Ветер, дующий с северо-востока";"4";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 12:00";"0.0";"739.0";"";"";"92";"Ветер, дующий с северо-востока";"4";"";"";"";"Дождь со снегом или ледяная крупа неливневые. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 09:00";"-1.0";"739.0";"";"";"93";"Ветер, дующий с востока";"5";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 06:00";"-1.0";"739.0";"";"";"89";"Ветер, дующий с востока";"3";"";"";"";"Снег неливневый. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 03:00";"-1.0";"739.0";"";"";"93";"Ветер, дующий с северо-востока";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2019 00:00";"-2.0";"740.0";"";"";"92";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 21:00";"-1.0";"740.0";"";"";"90";"Ветер, дующий с северо-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 18:00";"-1.0";"740.0";"";"";"86";"Ветер, дующий с востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 15:00";"-1.0";"739.0";"";"";"91";"Ветер, дующий с северо-востока";"4";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 12:00";"-1.0";"740.0";"";"";"97";"Ветер, дующий с востока";"3";"";"";"";"Морось замерзающая слабая. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 09:00";"0.0";"740.0";"";"";"98";"Ветер, дующий с северо-востока";"3";"";"";"";"Морось замерзающая слабая. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 06:00";"-0.9";"739.6";"766.0";"";"99";"Ветер, дующий с востоко-северо-востока";"3";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Морось замерзающая слабая.  Диаметр отложения при гололеде составляет 2 мм.";"Морось.";"Туман или ледяной туман или сильная мгла.";"-1.1";"";"";"";"";"";"";"0.2";"-1.1";"0.3";"12";"";"";"";"";
"07.02.2019 03:00";"-1.0";"740.0";"";"";"97";"Ветер, дующий с северо-востока";"4";"";"";"";"Морось замерзающая слабая. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2019 00:00";"-0.5";"738.5";"764.8";"";"98";"Ветер, дующий с северо-северо-востока";"4";"";"";"100%.";"Туман или ледяной туман.  Диаметр отложения при гололеде составляет 0.3 мм.";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-0.8";"";"";"";"";"";"";
"06.02.2019 21:00";"0.0";"738.0";"";"";"96";"Ветер, дующий с северо-востока";"4";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 18:00";"5.0";"737.0";"";"";"80";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 15:00";"9.0";"738.0";"";"";"56";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 12:00";"4.0";"739.0";"";"";"71";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 09:00";"2.3";"738.2";"764.2";"";"67";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"-0.1";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-3.3";"Осадков нет";"12";"";"";"";"";
"06.02.2019 06:00";"0.0";"739.0";"";"";"86";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 03:00";"0.0";"740.0";"";"";"88";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2019 00:00";"1.0";"741.0";"";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 21:00";"3.0";"742.0";"";"";"88";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 18:00";"7.0";"742.0";"";"";"75";"Ветер, дующий с севера";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 15:00";"13.0";"743.0";"";"";"49";"Ветер, дующий с севера";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 12:00";"13.0";"743.0";"";"";"39";"Ветер, дующий с северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 09:00";"2.0";"743.0";"";"";"68";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 06:00";"2.7";"743.5";"769.6";"";"69";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"2.6";"";"";"";"";"";"";"20.0";"-2.5";"Осадков нет";"12";"";"";"";"";
"05.02.2019 03:00";"6.0";"744.0";"";"";"58";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2019 00:00";"5.0";"744.0";"";"";"66";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 21:00";"10.0";"743.0";"";"";"45";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 18:00";"13.0";"743.0";"";"";"37";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 15:00";"18.0";"743.0";"";"";"26";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 12:00";"16.0";"743.0";"";"";"30";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 09:00";"8.0";"743.0";"";"";"37";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 06:00";"7.0";"742.0";"";"";"40";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 03:00";"8.0";"742.0";"";"";"42";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2019 00:00";"8.0";"742.0";"";"";"47";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 21:00";"9.0";"742.0";"";"";"56";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 18:00";"11.0";"741.0";"";"";"61";"Ветер, дующий с юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 15:00";"15.0";"741.0";"";"";"48";"Ветер, дующий с северо-востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 12:00";"14.0";"741.0";"";"";"53";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 09:00";"6.1";"740.8";"766.5";"";"76";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"3.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"2.2";"Осадков нет";"12";"";"";"";"";
"03.02.2019 06:00";"3.8";"740.5";"766.3";"";"82";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"3.4";"";"";"";"";"";"";"20.0";"1.0";"Осадков нет";"12";"";"";"";"";
"03.02.2019 03:00";"4.0";"741.0";"";"";"78";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2019 00:00";"3.0";"740.0";"";"";"80";"Ветер, дующий с юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 21:00";"4.0";"740.0";"";"";"74";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 18:00";"6.0";"740.0";"";"";"85";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 15:00";"8.0";"739.0";"";"";"80";"Ветер, дующий с запада";"2";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 12:00";"3.0";"740.0";"";"";"97";"Ветер, дующий с юго-запада";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 09:00";"4.0";"738.0";"";"";"97";"Ветер, дующий с юга";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 06:00";"4.0";"738.0";"";"";"97";"Ветер, дующий с юга";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2019 03:00";"5.4";"736.7";"762.3";"";"97";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Туман или ледяной туман. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.0";"4.9";"";"";"";"";"";"";
"02.02.2019 00:00";"6.0";"736.0";"";"";"92";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 21:00";"7.0";"734.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 18:00";"9.0";"733.0";"";"";"86";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 15:00";"11.0";"732.0";"";"";"72";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 12:00";"9.0";"732.0";"";"";"85";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 09:00";"6.3";"730.4";"755.7";"";"69";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"3.7";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"1.0";"Осадков нет";"12";"";"";"";"";
"01.02.2019 06:00";"7.5";"730.4";"755.6";"";"63";"Ветер, дующий с юго-юго-востока";"2";"";"";"40%.";" ";"";"";"3.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.8";"Осадков нет";"12";"";"";"";"";
"01.02.2019 03:00";"7.0";"731.0";"";"";"66";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 00:00";"4.0";"731.0";"";"";"87";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 21:00";"8.0";"732.0";"";"";"76";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 18:00";"11.0";"732.0";"";"";"61";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 15:00";"13.0";"732.0";"";"";"52";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 12:00";"15.0";"731.0";"";"";"40";"Ветер, дующий с юго-запада";"3";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 09:00";"6.0";"731.0";"";"";"68";"Ветер, дующий с юга";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 06:00";"6.4";"730.8";"756.1";"";"64";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";" ";"";"";"4.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"0.0";"Осадков нет";"12";"";"";"";"";
"31.01.2019 03:00";"6.0";"731.0";"";"";"68";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 00:00";"7.0";"731.0";"";"";"62";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 21:00";"9.0";"731.0";"";"";"58";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 18:00";"12.0";"731.0";"";"";"47";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 15:00";"16.0";"731.0";"";"";"35";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 12:00";"15.0";"733.0";"";"";"39";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 09:00";"8.0";"733.0";"";"";"54";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 06:00";"8.0";"734.0";"";"";"57";"Ветер, дующий с востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 03:00";"8.0";"735.0";"";"";"59";"Ветер, дующий с юго-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 00:00";"7.0";"735.0";"";"";"70";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 21:00";"7.0";"735.0";"";"";"76";"Ветер, дующий с юго-востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 18:00";"9.0";"735.0";"";"";"69";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 15:00";"14.0";"734.0";"";"";"46";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 12:00";"11.0";"735.0";"";"";"62";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 09:00";"6.0";"734.0";"";"";"76";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 06:00";"3.1";"733.3";"759.1";"";"84";"Ветер, дующий с юго-юго-востока";"2";"";"";"40%.";" ";"";"";"0.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.7";"Осадков нет";"12";"";"";"";"";
"29.01.2019 03:00";"2.0";"733.0";"";"";"89";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 00:00";"0.0";"734.0";"";"";"92";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 21:00";"2.0";"734.0";"";"";"89";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 18:00";"6.0";"733.0";"";"";"71";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 15:00";"6.0";"733.0";"";"";"65";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 12:00";"6.0";"734.0";"";"";"52";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 09:00";"-3.0";"734.0";"";"";"82";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 06:00";"-3.0";"734.0";"";"";"86";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 03:00";"-2.0";"733.0";"";"";"94";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 00:00";"-1.0";"733.0";"";"";"92";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 21:00";"0.0";"732.0";"";"";"92";"Ветер, дующий с запада";"2";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 18:00";"1.0";"730.0";"";"";"96";"Ветер, дующий с запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 15:00";"2.0";"729.0";"";"";"98";"Ветер, дующий с запада";"3";"";"";"";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 12:00";"4.0";"729.0";"";"";"97";"Ветер, дующий с запада";"3";"";"";"";"Морось незамерзающая непрерывная умеренная в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 09:00";"4.0";"727.0";"";"";"92";"Ветер, дующий с юго-запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 06:00";"6.0";"726.0";"";"";"83";"Ветер, дующий с юга";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
